country,b_g_namespace,year,air_quality_network,air_quality_network_name,timezone,air_quality_station_eo_i_code,air_quality_station_nat_code,air_quality_station_name,sampling_point_id,air_pollutant,longitude,latitude,altitude,altitude_unit,air_quality_station_area,air_quality_station_type,operational_activity_begin,operational_activity_end,sample_id,inlet_height,inlet_height_unit,building_distance,building_distance_unit,kerb_distance,kerb_distance_unit,distance_source,distance_source_unit,main_emission_sources,heating_emissions,heating_emissions_unit,mobile,traffic_emissions,traffic_emissions_unit,industrial_emissions,industrial_emissions_unit,municipality,dispersion_local,dispersion_regional,distance_junction,distance_junction_unit,heavy_duty_fraction,height_facades,street_width,traffic_speed,traffic_volume,process_id,process_activity_begin,process_activity_end,measurement_type,measurement_method,other_measurement_method,measurement_equipment,other_measurement_equipment,sampling_method,other_sampling_method,analytical_technique,other_analytical_technique,equivalence_demonstrated,demonstration_report,detection_limit,detection_limit_unit,documentation,qa_report,duration,duration_unit,cadence,cadence_unit,source_data_url,imported,tfr
Netherlands,NL.RIVM.AQ,2022,NET-NL052A,Meetnet provincie Noord Holland,UTC+01,NL00570,NL49570,Beverwijk West-Creutzberglaan,SPO-NL00570_06001_300,PM2.5,4.64053,52.4893,6,m,urban,industrial,01/01/2012 00:00:00,01/01/2013 00:00:00,SPO_F-NL00570_06001_300_300,3,m,0,m,0,m,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,Beverwijk,NA,NA,NA,NA,NA,NA,NA,NA,NA,SPP-NL_A_BETA_BAM1020,01/01/2012 00:00:00,01/01/2013 00:00:00,automatic,BETA,NA,BAM1020,NA,NA,NA,NA,NA,ref,NA,0,ug.m-3,EN ISO/IEC 17025:2017 Registration number: L 224,https://www.rva.nl/alle-geaccrediteerden/,1,hour,10,second,http://cdr.eionet.europa.eu/nl/eu/aqd/d/envzujz7w/REP_D-NL_RIVM_20231031_D5_GELUK-001.xml,05/09/2024 04:09:25,1.49
Netherlands,NL.RIVM.AQ,2022,NET-NL052A,Meetnet provincie Noord Holland,UTC+01,NL00572,NL49572,Velsen-Staalstraat,SPO-NL00572_06001_300,PM2.5,4.6288,52.4744,4,m,urban,industrial,01/01/2012 00:00:00,01/01/2013 00:00:00,SPO_F-NL00572_06001_300_300,3,m,0,m,0,m,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,Velsen-Noord,NA,NA,NA,NA,NA,NA,NA,NA,NA,SPP-NL_A_BETA_BAM1020,01/01/2012 00:00:00,01/01/2013 00:00:00,automatic,BETA,NA,BAM1020,NA,NA,NA,NA,NA,ref,NA,0,ug.m-3,EN ISO/IEC 17025:2017 Registration number: L 224,https://www.rva.nl/alle-geaccrediteerden/,1,hour,10,second,http://cdr.eionet.europa.eu/nl/eu/aqd/d/envzujz7w/REP_D-NL_RIVM_20231031_D5_GELUK-001.xml,05/09/2024 04:09:25,1.49
Netherlands,NL.RIVM.AQ,2022,NET-NL052A,Meetnet provincie Noord Holland,UTC+01,NL00573,NL49573,Velsen-Reijndersweg,SPO-NL00573_06001_300,PM2.5,4.57934,52.47887,11,m,rural,industrial,01/01/2012 00:00:00,01/01/2013 00:00:00,SPO_F-NL00573_06001_300_300,3,m,0,m,0,m,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,Velsen-Noord,NA,NA,NA,NA,NA,NA,NA,NA,NA,SPP-NL_A_BETA_BAM1020,01/01/2012 00:00:00,01/01/2013 00:00:00,automatic,BETA,NA,BAM1020,NA,NA,NA,NA,NA,ref,NA,0,ug.m-3,EN ISO/IEC 17025:2017 Registration number: L 224,https://www.rva.nl/alle-geaccrediteerden/,1,hour,10,second,http://cdr.eionet.europa.eu/nl/eu/aqd/d/envzujz7w/REP_D-NL_RIVM_20231031_D5_GELUK-001.xml,05/09/2024 04:09:25,1.49
Ukraine,UA.AQD,2019,net_ua002,Donetsk Region,utc+04,UA0001,ОАПС-01,Kramatorsk,SPO_UA0001_0001_Automatic,SO2,37.60237,48.73146,0,m,suburban,background,01/01/2017 00:00:00,NA,SAM_UA0001_0001_Automatic,2.5,m,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,Kramatorsk,NA,NA,NA,NA,NA,NA,NA,NA,NA,SPP_UA2_Automatic_Serinus50_SO2,01/01/2017 00:00:00,NA,automatic,UV-P,NA,serinus50,NA,NA,NA,NA,NA,ref,NA,1,ug.m-3,Not applicable,Not applicable,1,hour,1,hour,http://cdr.eionet.europa.eu/ua/eu/aqd/d/envxvbsrq/UA_dataflow_d_20200623.xml,05/09/2024 05:31:29,1.14
Ukraine,UA.AQD,2019,net_ua002,Donetsk Region,utc+04,UA0001,ОАПС-01,Kramatorsk,SPO_UA0001_0005_Automatic,PM10,37.60237,48.73146,0,m,suburban,background,01/01/2017 00:00:00,NA,SAM_UA0001_0005_Automatic,2.5,m,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,Kramatorsk,NA,NA,NA,NA,NA,NA,NA,NA,NA,SPP_UA2_Automatic_SWAM5aDual_PM10,01/01/2017 00:00:00,NA,automatic,BETA,NA,swam5adual,NA,NA,NA,NA,NA,no,NA,1,ug.m-3,Not applicable,Not applicable,1,hour,1,hour,http://cdr.eionet.europa.eu/ua/eu/aqd/d/envxvbsrq/UA_dataflow_d_20200623.xml,05/09/2024 05:31:29,1.14
Ukraine,UA.AQD,2019,net_ua002,Donetsk Region,utc+04,UA0001,ОАПС-01,Kramatorsk,SPO_UA0001_0007_Automatic,O3,37.60237,48.73146,0,m,suburban,background,01/01/2017 00:00:00,NA,SAM_UA0001_0007_Automatic,2.5,m,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,Kramatorsk,NA,NA,NA,NA,NA,NA,NA,NA,NA,SPP_UA2_Automatic_Serinus10_O3,01/01/2017 00:00:00,NA,automatic,UV-P,NA,serinus10,NA,NA,NA,NA,NA,ref,NA,1,ug.m-3,Not applicable,Not applicable,1,hour,1,hour,http://cdr.eionet.europa.eu/ua/eu/aqd/d/envxvbsrq/UA_dataflow_d_20200623.xml,05/09/2024 05:31:29,1.14
Ukraine,UA.AQD,2019,net_ua002,Donetsk Region,utc+04,UA0001,ОАПС-01,Kramatorsk,SPO_UA0001_0008_Automatic,NO2,37.60237,48.73146,0,m,suburban,background,01/01/2017 00:00:00,NA,SAM_UA0001_0008_Automatic,2.5,m,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,Kramatorsk,NA,NA,NA,NA,NA,NA,NA,NA,NA,SPP_UA2_Automatic_Serinus40_NOx,01/01/2017 00:00:00,NA,automatic,chemi,NA,serinus40,NA,NA,NA,NA,NA,ref,NA,1,ug.m-3,Not applicable,Not applicable,1,hour,1,hour,http://cdr.eionet.europa.eu/ua/eu/aqd/d/envxvbsrq/UA_dataflow_d_20200623.xml,05/09/2024 05:31:29,1.14
Ukraine,UA.AQD,2019,net_ua002,Donetsk Region,utc+04,UA0001,ОАПС-01,Kramatorsk,SPO_UA0001_0009_Automatic,NOX as NO2,37.60237,48.73146,0,m,suburban,background,01/01/2017 00:00:00,NA,SAM_UA0001_0009_Automatic,2.5,m,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,Kramatorsk,NA,NA,NA,NA,NA,NA,NA,NA,NA,SPP_UA2_Automatic_Serinus40_NOx,01/01/2017 00:00:00,NA,automatic,chemi,NA,serinus40,NA,NA,NA,NA,NA,ref,NA,1,ug.m-3,Not applicable,Not applicable,1,hour,1,hour,http://cdr.eionet.europa.eu/ua/eu/aqd/d/envxvbsrq/UA_dataflow_d_20200623.xml,05/09/2024 05:31:29,1.14
Ukraine,UA.AQD,2019,net_ua002,Donetsk Region,utc+04,UA0001,ОАПС-01,Kramatorsk,SPO_UA0001_0010_Automatic,CO,37.60237,48.73146,0,m,suburban,background,01/01/2017 00:00:00,NA,SAM_UA0001_0010_Automatic,2.5,m,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,Kramatorsk,NA,NA,NA,NA,NA,NA,NA,NA,NA,SPP_UA2_Automatic_Serinus30_CO,01/01/2017 00:00:00,NA,automatic,NA,NA,serinus30,NA,NA,NA,NA,NA,ref,NA,1,ug.m-3,Not applicable,Not applicable,1,hour,1,hour,http://cdr.eionet.europa.eu/ua/eu/aqd/d/envxvbsrq/UA_dataflow_d_20200623.xml,05/09/2024 05:31:29,1.14
Ukraine,UA.AQD,2019,net_ua002,Donetsk Region,utc+04,UA0001,ОАПС-01,Kramatorsk,SPO_UA0001_0038_Automatic,NO,37.60237,48.73146,0,m,suburban,background,01/01/2017 00:00:00,NA,SAM_UA0001_0038_Automatic,2.5,m,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,Kramatorsk,NA,NA,NA,NA,NA,NA,NA,NA,NA,SPP_UA2_Automatic_Serinus40_NOx,01/01/2017 00:00:00,NA,automatic,chemi,NA,serinus40,NA,NA,NA,NA,NA,ref,NA,1,ug.m-3,Not applicable,Not applicable,1,hour,1,hour,http://cdr.eionet.europa.eu/ua/eu/aqd/d/envxvbsrq/UA_dataflow_d_20200623.xml,05/09/2024 05:31:29,1.14
Ukraine,UA.AQD,2019,net_ua002,Donetsk Region,utc+04,UA0001,ОАПС-01,Kramatorsk,SPO_UA0001_6001_Automatic,PM2.5,37.60237,48.73146,0,m,suburban,background,01/01/2017 00:00:00,NA,SAM_UA0001_6001_Automatic,2.5,m,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,Kramatorsk,NA,NA,NA,NA,NA,NA,NA,NA,NA,SPP_UA2_Automatic_SWAM5aDual_PM2.5,01/01/2017 00:00:00,NA,automatic,BETA,NA,swam5adual,NA,NA,NA,NA,NA,no,NA,1,ug.m-3,Not applicable,Not applicable,1,hour,1,hour,http://cdr.eionet.europa.eu/ua/eu/aqd/d/envxvbsrq/UA_dataflow_d_20200623.xml,05/09/2024 05:31:29,1.14
Ukraine,UA.AQD,2019,net_ua002,Donetsk Region,utc+04,UA0002,ОАПС-02,Mariupol - Metalurhiv Ave,SPO_UA0002_0001_Automatic,SO2,37.55627,47.11426,0,m,suburban,background,01/01/2017 00:00:00,NA,SAM_UA0002_0001_Automatic,2.5,m,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,Mariupol,NA,NA,NA,NA,NA,NA,NA,NA,NA,SPP_UA2_Automatic_Serinus50_SO2,01/01/2017 00:00:00,NA,automatic,UV-P,NA,serinus50,NA,NA,NA,NA,NA,ref,NA,1,ug.m-3,Not applicable,Not applicable,1,hour,1,hour,http://cdr.eionet.europa.eu/ua/eu/aqd/d/envxvbsrq/UA_dataflow_d_20200623.xml,05/09/2024 05:31:29,1.14
Ukraine,UA.AQD,2019,net_ua002,Donetsk Region,utc+04,UA0002,ОАПС-02,Mariupol - Metalurhiv Ave,SPO_UA0002_0005_Automatic,PM10,37.55627,47.11426,0,m,suburban,background,01/01/2017 00:00:00,NA,SAM_UA0002_0005_Automatic,2.5,m,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,Mariupol,NA,NA,NA,NA,NA,NA,NA,NA,NA,SPP_UA2_Automatic_SWAM5aDual_PM10,01/01/2017 00:00:00,NA,automatic,BETA,NA,swam5adual,NA,NA,NA,NA,NA,no,NA,1,ug.m-3,Not applicable,Not applicable,1,hour,1,hour,http://cdr.eionet.europa.eu/ua/eu/aqd/d/envxvbsrq/UA_dataflow_d_20200623.xml,05/09/2024 05:31:29,1.14
Ukraine,UA.AQD,2019,net_ua002,Donetsk Region,utc+04,UA0002,ОАПС-02,Mariupol - Metalurhiv Ave,SPO_UA0002_0007_Automatic,O3,37.55627,47.11426,0,m,suburban,background,01/01/2017 00:00:00,NA,SAM_UA0002_0007_Automatic,2.5,m,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,Mariupol,NA,NA,NA,NA,NA,NA,NA,NA,NA,SPP_UA2_Automatic_Serinus10_O3,01/01/2017 00:00:00,NA,automatic,UV-P,NA,serinus10,NA,NA,NA,NA,NA,ref,NA,1,ug.m-3,Not applicable,Not applicable,1,hour,1,hour,http://cdr.eionet.europa.eu/ua/eu/aqd/d/envxvbsrq/UA_dataflow_d_20200623.xml,05/09/2024 05:31:29,1.14
Ukraine,UA.AQD,2019,net_ua002,Donetsk Region,utc+04,UA0002,ОАПС-02,Mariupol - Metalurhiv Ave,SPO_UA0002_0008_Automatic,NO2,37.55627,47.11426,0,m,suburban,background,01/01/2017 00:00:00,NA,SAM_UA0002_0008_Automatic,2.5,m,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,Mariupol,NA,NA,NA,NA,NA,NA,NA,NA,NA,SPP_UA2_Automatic_Serinus40_NOx,01/01/2017 00:00:00,NA,automatic,chemi,NA,serinus40,NA,NA,NA,NA,NA,ref,NA,1,ug.m-3,Not applicable,Not applicable,1,hour,1,hour,http://cdr.eionet.europa.eu/ua/eu/aqd/d/envxvbsrq/UA_dataflow_d_20200623.xml,05/09/2024 05:31:29,1.14
Ukraine,UA.AQD,2019,net_ua002,Donetsk Region,utc+04,UA0002,ОАПС-02,Mariupol - Metalurhiv Ave,SPO_UA0002_0009_Automatic,NOX as NO2,37.55627,47.11426,0,m,suburban,background,01/01/2017 00:00:00,NA,SAM_UA0002_0009_Automatic,2.5,m,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,Mariupol,NA,NA,NA,NA,NA,NA,NA,NA,NA,SPP_UA2_Automatic_Serinus40_NOx,01/01/2017 00:00:00,NA,automatic,chemi,NA,serinus40,NA,NA,NA,NA,NA,ref,NA,1,ug.m-3,Not applicable,Not applicable,1,hour,1,hour,http://cdr.eionet.europa.eu/ua/eu/aqd/d/envxvbsrq/UA_dataflow_d_20200623.xml,05/09/2024 05:31:29,1.14
Ukraine,UA.AQD,2019,net_ua002,Donetsk Region,utc+04,UA0002,ОАПС-02,Mariupol - Metalurhiv Ave,SPO_UA0002_0010_Automatic,CO,37.55627,47.11426,0,m,suburban,background,01/01/2017 00:00:00,NA,SAM_UA0002_0010_Automatic,2.5,m,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,Mariupol,NA,NA,NA,NA,NA,NA,NA,NA,NA,SPP_UA2_Automatic_Serinus30_CO,01/01/2017 00:00:00,NA,automatic,NA,NA,serinus30,NA,NA,NA,NA,NA,ref,NA,1,ug.m-3,Not applicable,Not applicable,1,hour,1,hour,http://cdr.eionet.europa.eu/ua/eu/aqd/d/envxvbsrq/UA_dataflow_d_20200623.xml,05/09/2024 05:31:29,1.14
Ukraine,UA.AQD,2019,net_ua002,Donetsk Region,utc+04,UA0002,ОАПС-02,Mariupol - Metalurhiv Ave,SPO_UA0002_0038_Automatic,NO,37.55627,47.11426,0,m,suburban,background,01/01/2017 00:00:00,NA,SAM_UA0002_0038_Automatic,2.5,m,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,Mariupol,NA,NA,NA,NA,NA,NA,NA,NA,NA,SPP_UA2_Automatic_Serinus40_NOx,01/01/2017 00:00:00,NA,automatic,chemi,NA,serinus40,NA,NA,NA,NA,NA,ref,NA,1,ug.m-3,Not applicable,Not applicable,1,hour,1,hour,http://cdr.eionet.europa.eu/ua/eu/aqd/d/envxvbsrq/UA_dataflow_d_20200623.xml,05/09/2024 05:31:29,1.14
Ukraine,UA.AQD,2019,net_ua002,Donetsk Region,utc+04,UA0002,ОАПС-02,Mariupol - Metalurhiv Ave,SPO_UA0002_6001_Automatic,PM2.5,37.55627,47.11426,0,m,suburban,background,01/01/2017 00:00:00,NA,SAM_UA0002_6001_Automatic,2.5,m,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,Mariupol,NA,NA,NA,NA,NA,NA,NA,NA,NA,SPP_UA2_Automatic_SWAM5aDual_PM2.5,01/01/2017 00:00:00,NA,automatic,BETA,NA,swam5adual,NA,NA,NA,NA,NA,no,NA,1,ug.m-3,Not applicable,Not applicable,1,hour,1,hour,http://cdr.eionet.europa.eu/ua/eu/aqd/d/envxvbsrq/UA_dataflow_d_20200623.xml,05/09/2024 05:31:29,1.14
Ukraine,UA.AQD,2019,net_ua002,Donetsk Region,utc+04,UA0003,ОАПС-03,Mariupol -  Peremohy Ave,SPO_UA0003_0001_Automatic,SO2,37.62797,47.10621,0,m,urban,industrial,01/01/2017 00:00:00,NA,SAM_UA0003_0001_Automatic,2.5,m,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,Mariupol,NA,NA,NA,NA,NA,NA,NA,NA,NA,SPP_UA2_Automatic_Serinus50_SO2,01/01/2017 00:00:00,NA,automatic,UV-P,NA,serinus50,NA,NA,NA,NA,NA,ref,NA,1,ug.m-3,Not applicable,Not applicable,1,hour,1,hour,http://cdr.eionet.europa.eu/ua/eu/aqd/d/envxvbsrq/UA_dataflow_d_20200623.xml,05/09/2024 05:31:29,1.14
Ukraine,UA.AQD,2019,net_ua002,Donetsk Region,utc+04,UA0003,ОАПС-03,Mariupol -  Peremohy Ave,SPO_UA0003_0005_Automatic,PM10,37.62797,47.10621,0,m,urban,industrial,01/01/2017 00:00:00,NA,SAM_UA0003_0005_Automatic,2.5,m,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,Mariupol,NA,NA,NA,NA,NA,NA,NA,NA,NA,SPP_UA2_Automatic_SWAM5aDual_PM10,01/01/2017 00:00:00,NA,automatic,BETA,NA,swam5adual,NA,NA,NA,NA,NA,no,NA,1,ug.m-3,Not applicable,Not applicable,1,hour,1,hour,http://cdr.eionet.europa.eu/ua/eu/aqd/d/envxvbsrq/UA_dataflow_d_20200623.xml,05/09/2024 05:31:29,1.14
Ukraine,UA.AQD,2019,net_ua002,Donetsk Region,utc+04,UA0003,ОАПС-03,Mariupol -  Peremohy Ave,SPO_UA0003_0007_Automatic,O3,37.62797,47.10621,0,m,urban,background,01/01/2017 00:00:00,NA,SAM_UA0003_0007_Automatic,2.5,m,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,Mariupol,NA,NA,NA,NA,NA,NA,NA,NA,NA,SPP_UA2_Automatic_Serinus10_O3,01/01/2017 00:00:00,NA,automatic,UV-P,NA,serinus10,NA,NA,NA,NA,NA,ref,NA,1,ug.m-3,Not applicable,Not applicable,1,hour,1,hour,http://cdr.eionet.europa.eu/ua/eu/aqd/d/envxvbsrq/UA_dataflow_d_20200623.xml,05/09/2024 05:31:29,1.14
Ukraine,UA.AQD,2019,net_ua002,Donetsk Region,utc+04,UA0003,ОАПС-03,Mariupol -  Peremohy Ave,SPO_UA0003_0008_Automatic,NO2,37.62797,47.10621,0,m,urban,industrial,01/01/2017 00:00:00,NA,SAM_UA0003_0008_Automatic,2.5,m,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,Mariupol,NA,NA,NA,NA,NA,NA,NA,NA,NA,SPP_UA2_Automatic_Serinus40_NOx,01/01/2017 00:00:00,NA,automatic,chemi,NA,serinus40,NA,NA,NA,NA,NA,ref,NA,1,ug.m-3,Not applicable,Not applicable,1,hour,1,hour,http://cdr.eionet.europa.eu/ua/eu/aqd/d/envxvbsrq/UA_dataflow_d_20200623.xml,05/09/2024 05:31:29,1.14
Ukraine,UA.AQD,2019,net_ua002,Donetsk Region,utc+04,UA0003,ОАПС-03,Mariupol -  Peremohy Ave,SPO_UA0003_0009_Automatic,NOX as NO2,37.62797,47.10621,0,m,urban,industrial,01/01/2017 00:00:00,NA,SAM_UA0003_0009_Automatic,2.5,m,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,Mariupol,NA,NA,NA,NA,NA,NA,NA,NA,NA,SPP_UA2_Automatic_Serinus40_NOx,01/01/2017 00:00:00,NA,automatic,chemi,NA,serinus40,NA,NA,NA,NA,NA,ref,NA,1,ug.m-3,Not applicable,Not applicable,1,hour,1,hour,http://cdr.eionet.europa.eu/ua/eu/aqd/d/envxvbsrq/UA_dataflow_d_20200623.xml,05/09/2024 05:31:29,1.14
Ukraine,UA.AQD,2019,net_ua002,Donetsk Region,utc+04,UA0003,ОАПС-03,Mariupol -  Peremohy Ave,SPO_UA0003_0010_Automatic,CO,37.62797,47.10621,0,m,urban,background,01/01/2017 00:00:00,NA,SAM_UA0003_0010_Automatic,2.5,m,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,Mariupol,NA,NA,NA,NA,NA,NA,NA,NA,NA,SPP_UA2_Automatic_Serinus30_CO,01/01/2017 00:00:00,NA,automatic,NA,NA,serinus30,NA,NA,NA,NA,NA,ref,NA,1,ug.m-3,Not applicable,Not applicable,1,hour,1,hour,http://cdr.eionet.europa.eu/ua/eu/aqd/d/envxvbsrq/UA_dataflow_d_20200623.xml,05/09/2024 05:31:29,1.14
Ukraine,UA.AQD,2019,net_ua002,Donetsk Region,utc+04,UA0003,ОАПС-03,Mariupol -  Peremohy Ave,SPO_UA0003_0038_Automatic,NO,37.62797,47.10621,0,m,urban,industrial,01/01/2017 00:00:00,NA,SAM_UA0003_0038_Automatic,2.5,m,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,Mariupol,NA,NA,NA,NA,NA,NA,NA,NA,NA,SPP_UA2_Automatic_Serinus40_NOx,01/01/2017 00:00:00,NA,automatic,chemi,NA,serinus40,NA,NA,NA,NA,NA,ref,NA,1,ug.m-3,Not applicable,Not applicable,1,hour,1,hour,http://cdr.eionet.europa.eu/ua/eu/aqd/d/envxvbsrq/UA_dataflow_d_20200623.xml,05/09/2024 05:31:29,1.14
Ukraine,UA.AQD,2019,net_ua002,Donetsk Region,utc+04,UA0003,ОАПС-03,Mariupol -  Peremohy Ave,SPO_UA0003_6001_Automatic,PM2.5,37.62797,47.10621,0,m,urban,industrial,01/01/2017 00:00:00,NA,SAM_UA0003_6001_Automatic,2.5,m,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,Mariupol,NA,NA,NA,NA,NA,NA,NA,NA,NA,SPP_UA2_Automatic_SWAM5aDual_PM2.5,01/01/2017 00:00:00,NA,automatic,BETA,NA,swam5adual,NA,NA,NA,NA,NA,no,NA,1,ug.m-3,Not applicable,Not applicable,1,hour,1,hour,http://cdr.eionet.europa.eu/ua/eu/aqd/d/envxvbsrq/UA_dataflow_d_20200623.xml,05/09/2024 05:31:29,1.14
Ukraine,UA.AQD,2019,net_ua002,Donetsk Region,utc+04,UA0004,ОАПС-04,Mykolaivka,SPO_UA0004_0001_Automatic,SO2,37.78548,48.84406,0,m,suburban,background,01/01/2017 00:00:00,NA,SAM_UA0004_0001_Automatic,2.5,m,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,Mykolaivka,NA,NA,NA,NA,NA,NA,NA,NA,NA,SPP_UA2_Automatic_Serinus50_SO2,01/01/2017 00:00:00,NA,automatic,UV-P,NA,serinus50,NA,NA,NA,NA,NA,ref,NA,1,ug.m-3,Not applicable,Not applicable,1,hour,1,hour,http://cdr.eionet.europa.eu/ua/eu/aqd/d/envxvbsrq/UA_dataflow_d_20200623.xml,05/09/2024 05:31:29,1.14
Ukraine,UA.AQD,2019,net_ua002,Donetsk Region,utc+04,UA0004,ОАПС-04,Mykolaivka,SPO_UA0004_0005_Automatic,PM10,37.78548,48.84406,0,m,suburban,background,01/01/2017 00:00:00,NA,SAM_UA0004_0005_Automatic,2.5,m,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,Mykolaivka,NA,NA,NA,NA,NA,NA,NA,NA,NA,SPP_UA2_Automatic_SWAM5aDual_PM10,01/01/2017 00:00:00,NA,automatic,BETA,NA,swam5adual,NA,NA,NA,NA,NA,no,NA,1,ug.m-3,Not applicable,Not applicable,1,hour,1,hour,http://cdr.eionet.europa.eu/ua/eu/aqd/d/envxvbsrq/UA_dataflow_d_20200623.xml,05/09/2024 05:31:29,1.14
Ukraine,UA.AQD,2019,net_ua002,Donetsk Region,utc+04,UA0004,ОАПС-04,Mykolaivka,SPO_UA0004_0007_Automatic,O3,37.78548,48.84406,0,m,suburban,background,01/01/2017 00:00:00,NA,SAM_UA0004_0007_Automatic,2.5,m,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,Mykolaivka,NA,NA,NA,NA,NA,NA,NA,NA,NA,SPP_UA2_Automatic_Serinus10_O3,01/01/2017 00:00:00,NA,automatic,UV-P,NA,serinus10,NA,NA,NA,NA,NA,ref,NA,1,ug.m-3,Not applicable,Not applicable,1,hour,1,hour,http://cdr.eionet.europa.eu/ua/eu/aqd/d/envxvbsrq/UA_dataflow_d_20200623.xml,05/09/2024 05:31:29,1.14
Ukraine,UA.AQD,2019,net_ua002,Donetsk Region,utc+04,UA0004,ОАПС-04,Mykolaivka,SPO_UA0004_0008_Automatic,NO2,37.78548,48.84406,0,m,suburban,background,01/01/2017 00:00:00,NA,SAM_UA0004_0008_Automatic,2.5,m,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,Mykolaivka,NA,NA,NA,NA,NA,NA,NA,NA,NA,SPP_UA2_Automatic_Serinus40_NOx,01/01/2017 00:00:00,NA,automatic,chemi,NA,serinus40,NA,NA,NA,NA,NA,ref,NA,1,ug.m-3,Not applicable,Not applicable,1,hour,1,hour,http://cdr.eionet.europa.eu/ua/eu/aqd/d/envxvbsrq/UA_dataflow_d_20200623.xml,05/09/2024 05:31:29,1.14
Ukraine,UA.AQD,2019,net_ua002,Donetsk Region,utc+04,UA0004,ОАПС-04,Mykolaivka,SPO_UA0004_0009_Automatic,NOX as NO2,37.78548,48.84406,0,m,suburban,background,01/01/2017 00:00:00,NA,SAM_UA0004_0009_Automatic,2.5,m,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,Mykolaivka,NA,NA,NA,NA,NA,NA,NA,NA,NA,SPP_UA2_Automatic_Serinus40_NOx,01/01/2017 00:00:00,NA,automatic,chemi,NA,serinus40,NA,NA,NA,NA,NA,ref,NA,1,ug.m-3,Not applicable,Not applicable,1,hour,1,hour,http://cdr.eionet.europa.eu/ua/eu/aqd/d/envxvbsrq/UA_dataflow_d_20200623.xml,05/09/2024 05:31:29,1.14
Ukraine,UA.AQD,2019,net_ua002,Donetsk Region,utc+04,UA0004,ОАПС-04,Mykolaivka,SPO_UA0004_0010_Automatic,CO,37.78548,48.84406,0,m,suburban,background,01/01/2017 00:00:00,NA,SAM_UA0004_0010_Automatic,2.5,m,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,Mykolaivka,NA,NA,NA,NA,NA,NA,NA,NA,NA,SPP_UA2_Automatic_Serinus30_CO,01/01/2017 00:00:00,NA,automatic,NA,NA,serinus30,NA,NA,NA,NA,NA,ref,NA,1,ug.m-3,Not applicable,Not applicable,1,hour,1,hour,http://cdr.eionet.europa.eu/ua/eu/aqd/d/envxvbsrq/UA_dataflow_d_20200623.xml,05/09/2024 05:31:29,1.14
